scope,replicate,policy,unit,group_value_aggregation,auc20,hit_count20,total_top_units,recall20,first_hit,hit_positions
hard_ood_40pct,4358,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4359,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,2,2;15
hard_ood_40pct,4360,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,2,0.5,12,12
hard_ood_40pct,4361,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,4,4;12
hard_ood_40pct,4362,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4363,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,2,1.0,10,10;16
hard_ood_40pct,4364,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4365,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4366,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4367,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4368,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,8,8;13
hard_ood_40pct,4369,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4370,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,2,0.0,21,
hard_ood_40pct,4371,shuffled_neighbor_family_first_consensus,provenance_group,max,9,2,2,1.0,13,13;20
hard_ood_40pct,4372,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,1,1;13
hard_ood_40pct,4373,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,6,6;8
hard_ood_40pct,4374,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4375,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,2,1.0,2,2;15
hard_ood_40pct,4376,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,4377,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,4,4;8
hard_ood_40pct,4378,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,1,1;15
hard_ood_40pct,4379,shuffled_neighbor_family_first_consensus,provenance_group,max,1,1,2,0.5,20,20
hard_ood_40pct,4380,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4381,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4382,shuffled_neighbor_family_first_consensus,provenance_group,max,8,1,2,0.5,13,13
hard_ood_40pct,4383,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,4,4;19
hard_ood_40pct,4384,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4385,shuffled_neighbor_family_first_consensus,provenance_group,max,8,2,2,1.0,15,15;19
hard_ood_40pct,4386,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,4,4;8
hard_ood_40pct,4387,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,2,1.0,9,9;17
hard_ood_40pct,4388,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4389,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4390,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,2,2;13
hard_ood_40pct,4391,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4392,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4393,shuffled_neighbor_family_first_consensus,provenance_group,max,9,2,2,1.0,14,14;19
hard_ood_40pct,4394,shuffled_neighbor_family_first_consensus,provenance_group,max,31,2,2,1.0,4,4;7
hard_ood_40pct,4395,shuffled_neighbor_family_first_consensus,provenance_group,max,5,1,2,0.5,16,16
hard_ood_40pct,4396,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4397,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,2,2;16
hard_ood_40pct,4398,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4399,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4400,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,2,0.5,12,12
hard_ood_40pct,4401,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,2,1.0,2,2;5
hard_ood_40pct,4402,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4403,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4404,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,10,10;13
hard_ood_40pct,4405,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4406,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4407,shuffled_neighbor_family_first_consensus,provenance_group,max,13,2,2,1.0,12,12;17
hard_ood_40pct,4408,shuffled_neighbor_family_first_consensus,provenance_group,max,5,1,2,0.5,16,16
hard_ood_40pct,4409,shuffled_neighbor_family_first_consensus,provenance_group,max,2,1,2,0.5,19,19
hard_ood_40pct,4410,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,1,1;8
hard_ood_40pct,4411,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4412,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,9,9;11
hard_ood_40pct,4413,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4414,shuffled_neighbor_family_first_consensus,provenance_group,max,37,2,2,1.0,1,1;4
hard_ood_40pct,4415,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4416,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,2,2;13
hard_ood_40pct,4417,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4418,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,10,10;11
hard_ood_40pct,4419,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4420,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4421,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4422,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,1,1;9
hard_ood_40pct,4423,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4424,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,2,2;13
hard_ood_40pct,4425,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4426,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4427,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,9,9;14
hard_ood_40pct,4428,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4429,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,1,1;9
hard_ood_40pct,4430,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,9,9;10
hard_ood_40pct,4431,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4432,shuffled_neighbor_family_first_consensus,provenance_group,max,8,1,2,0.5,13,13
hard_ood_40pct,4433,shuffled_neighbor_family_first_consensus,provenance_group,max,36,2,2,1.0,1,1;5
hard_ood_40pct,4434,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,3,3;16
hard_ood_40pct,4435,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,1,1;8
hard_ood_40pct,4436,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,4437,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,7,7;12
hard_ood_40pct,4438,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,2,0.5,17,17
hard_ood_40pct,4439,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,2,1.0,10,10;15
hard_ood_40pct,4440,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,6,6;16
hard_ood_40pct,4441,shuffled_neighbor_family_first_consensus,provenance_group,max,34,2,2,1.0,2,2;6
hard_ood_40pct,4442,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4443,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4444,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4445,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,2,2;20
hard_ood_40pct,4446,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4447,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,2,2;10
hard_ood_40pct,4448,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,2,0.5,17,17
hard_ood_40pct,4449,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4450,shuffled_neighbor_family_first_consensus,provenance_group,max,6,1,2,0.5,15,15
hard_ood_40pct,4451,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4452,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4453,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4454,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,2,2;7
hard_ood_40pct,4455,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4456,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4457,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,1,1;18
hard_ood_40pct,4458,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,3,3;17
hard_ood_40pct,4459,shuffled_neighbor_family_first_consensus,provenance_group,max,13,2,2,1.0,13,13;16
hard_ood_40pct,4460,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4461,shuffled_neighbor_family_first_consensus,provenance_group,max,37,2,2,1.0,2,2;3
hard_ood_40pct,4462,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4463,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4464,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4465,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4466,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,7,7;15
hard_ood_40pct,4467,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,2,0.5,17,17
hard_ood_40pct,4468,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,6,6;17
hard_ood_40pct,4469,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,3,3;6
hard_ood_40pct,4470,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4471,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4472,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4473,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,2,1.0,8,8;16
hard_ood_40pct,4474,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4475,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4476,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4477,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4478,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,9,9;10
hard_ood_40pct,4479,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,2,2;13
hard_ood_40pct,4480,shuffled_neighbor_family_first_consensus,provenance_group,max,39,2,2,1.0,1,1;2
hard_ood_40pct,4481,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4482,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,4,4;19
hard_ood_40pct,4483,shuffled_neighbor_family_first_consensus,provenance_group,max,6,1,2,0.5,15,15
hard_ood_40pct,4484,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,2,0.5,18,18
hard_ood_40pct,4485,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4486,shuffled_neighbor_family_first_consensus,provenance_group,max,31,2,2,1.0,1,1;10
hard_ood_40pct,4487,shuffled_neighbor_family_first_consensus,provenance_group,max,31,2,2,1.0,4,4;7
hard_ood_40pct,4488,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4489,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4490,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,5,5;8
hard_ood_40pct,4491,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4492,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,2,0.5,14,14
hard_ood_40pct,4493,shuffled_neighbor_family_first_consensus,provenance_group,max,7,2,2,1.0,16,16;19
hard_ood_40pct,4494,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,10,10;13
hard_ood_40pct,4495,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4496,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,2,2;18
hard_ood_40pct,4497,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,2,2;7
hard_ood_40pct,4498,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,2,2;8
hard_ood_40pct,4499,shuffled_neighbor_family_first_consensus,provenance_group,max,5,2,2,1.0,18,18;19
hard_ood_40pct,4500,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,4,4;19
hard_ood_40pct,4501,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,2,0.5,7,7
hard_ood_40pct,4502,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,6,6;8
hard_ood_40pct,4503,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,3,3;19
hard_ood_40pct,4504,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4505,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4506,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,2,2;8
hard_ood_40pct,4507,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,2,1.0,3,3;19
hard_ood_40pct,4508,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,4509,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,2,0.0,21,
hard_ood_40pct,4510,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,6,6;8
hard_ood_40pct,4511,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,2,0.5,4,4
hard_ood_40pct,4512,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4513,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4514,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,2,1.0,3,3;10
hard_ood_40pct,4515,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4516,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,2,1.0,10,10;14
hard_ood_40pct,4517,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,4,4;10
hard_ood_40pct,4518,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,6,6;15
hard_ood_40pct,4519,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,2,2;17
hard_ood_40pct,4520,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,6,6;10
hard_ood_40pct,4521,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4522,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4523,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4524,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,2,1.0,5,5;13
hard_ood_40pct,4525,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,2,1.0,1,1;11
hard_ood_40pct,4526,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,2,1.0,6,6;8
hard_ood_40pct,4527,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,2,0.0,21,
hard_ood_40pct,4528,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,2,1.0,2,2;19
hard_ood_40pct,4529,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,2,1.0,6,6;17
hard_ood_40pct,4530,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,2,1.0,11,11;13
hard_ood_40pct,4531,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,2,0.5,6,6
hard_ood_40pct,4532,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,2,1.0,7,7;18
hard_ood_40pct,4533,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,2,0.5,3,3
hard_ood_40pct,4534,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,7,7;13
hard_ood_40pct,4535,shuffled_neighbor_family_first_consensus,provenance_group,max,13,2,2,1.0,10,10;19
hard_ood_40pct,4536,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,2,1.0,2,2;17
hard_ood_40pct,4537,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,2,1.0,3,3;12
hard_ood_40pct,4538,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,2,0.5,11,11
hard_ood_40pct,4539,shuffled_neighbor_family_first_consensus,provenance_group,max,36,2,2,1.0,1,1;5
hard_ood_40pct,4540,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,2,0.5,2,2
hard_ood_40pct,4541,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,8,8;12
hard_ood_40pct,4542,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4543,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,2,1.0,9,9;11
hard_ood_40pct,4544,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,2,0.5,18,18
hard_ood_40pct,4545,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,2,1.0,3,3;13
hard_ood_40pct,4546,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,2,0.5,9,9
hard_ood_40pct,4547,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4548,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,2,0.5,1,1
hard_ood_40pct,4549,shuffled_neighbor_family_first_consensus,provenance_group,max,13,2,2,1.0,9,9;20
hard_ood_40pct,4550,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,2,1.0,4,4;6
hard_ood_40pct,4551,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,2,0.5,5,5
hard_ood_40pct,4552,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,2,0.5,10,10
hard_ood_40pct,4553,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,2,1.0,7,7;20
hard_ood_40pct,4554,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,2,0.5,8,8
hard_ood_40pct,4555,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,2,1.0,2,2;7
hard_ood_40pct,4556,shuffled_neighbor_family_first_consensus,provenance_group,max,8,2,2,1.0,14,14;20
